run,step,time,magnetization,coordination_level,invalid_count
0,290,5.8,-0.8,0.8,0
1,290,5.8,0.64,0.64,0
2,290,5.8,-0.56,0.56,0
3,290,5.8,-0.68,0.68,0
4,290,5.8,0.84,0.84,0
5,290,5.8,-0.48,0.48,0
6,290,5.8,-0.56,0.56,0
7,290,5.8,0.12,0.12,0
8,290,5.8,0.48,0.48,0
9,290,5.8,-0.6,0.6,0
10,290,5.8,0.2,0.2,0
11,290,5.8,0.36,0.36,0
12,290,5.8,-0.56,0.56,0
13,290,5.8,-0.88,0.88,0
14,290,5.8,-0.56,0.56,0
15,290,5.8,0.8,0.8,0
16,290,5.8,0.4,0.4,0
17,290,5.8,0.72,0.72,0
18,290,5.8,0.64,0.64,0
19,290,5.8,0.4,0.4,0
0,291,5.82,-0.76,0.76,0
1,291,5.82,0.6,0.6,0
2,291,5.82,-0.56,0.56,0
3,291,5.82,-0.72,0.72,0
4,291,5.82,0.84,0.84,0
5,291,5.82,-0.48,0.48,0
6,291,5.82,-0.56,0.56,0
7,291,5.82,0.16,0.16,0
8,291,5.82,0.48,0.48,0
9,291,5.82,-0.56,0.56,0
10,291,5.82,0.2,0.2,0
11,291,5.82,0.36,0.36,0
12,291,5.82,-0.6,0.6,0
13,291,5.82,-0.88,0.88,0
14,291,5.82,-0.56,0.56,0
15,291,5.82,0.8,0.8,0
16,291,5.82,0.36,0.36,0
17,291,5.82,0.72,0.72,0
18,291,5.82,0.64,0.64,0
19,291,5.82,0.4,0.4,0
0,292,5.84,-0.8,0.8,0
1,292,5.84,0.64,0.64,0
2,292,5.84,-0.56,0.56,0
3,292,5.84,-0.68,0.68,0
4,292,5.84,0.84,0.84,0
5,292,5.84,-0.52,0.52,0
6,292,5.84,-0.56,0.56,0
7,292,5.84,0.2,0.2,0
8,292,5.84,0.48,0.48,0
9,292,5.84,-0.56,0.56,0
10,292,5.84,0.16,0.16,0
11,292,5.84,0.36,0.36,0
12,292,5.84,-0.64,0.64,0
13,292,5.84,-0.92,0.92,0
14,292,5.84,-0.6,0.6,0
15,292,5.84,0.84,0.84,0
16,292,5.84,0.36,0.36,0
17,292,5.84,0.72,0.72,0
18,292,5.84,0.64,0.64,0
19,292,5.84,0.4,0.4,0
0,293,5.86,-0.8,0.8,0
1,293,5.86,0.68,0.68,0
2,293,5.86,-0.56,0.56,0
3,293,5.86,-0.68,0.68,0
4,293,5.86,0.84,0.84,0
5,293,5.86,-0.48,0.48,0
6,293,5.86,-0.52,0.52,0
7,293,5.86,0.2,0.2,0
8,293,5.86,0.48,0.48,0
9,293,5.86,-0.56,0.56,0
10,293,5.86,0.16,0.16,0
11,293,5.86,0.4,0.4,0
12,293,5.86,-0.64,0.64,0
13,293,5.86,-0.92,0.92,0
14,293,5.86,-0.6,0.6,0
15,293,5.86,0.84,0.84,0
16,293,5.86,0.36,0.36,0
17,293,5.86,0.72,0.72,0
18,293,5.86,0.64,0.64,0
19,293,5.86,0.44,0.44,0
0,294,5.88,-0.8,0.8,0
1,294,5.88,0.72,0.72,0
2,294,5.88,-0.56,0.56,0
3,294,5.88,-0.68,0.68,0
4,294,5.88,0.84,0.84,0
5,294,5.88,-0.44,0.44,0
6,294,5.88,-0.52,0.52,0
7,294,5.88,0.2,0.2,0
8,294,5.88,0.52,0.52,0
9,294,5.88,-0.52,0.52,0
10,294,5.88,0.2,0.2,0
11,294,5.88,0.36,0.36,0
12,294,5.88,-0.64,0.64,0
13,294,5.88,-0.92,0.92,0
14,294,5.88,-0.64,0.64,0
15,294,5.88,0.88,0.88,0
16,294,5.88,0.32,0.32,0
17,294,5.88,0.68,0.68,0
18,294,5.88,0.64,0.64,0
19,294,5.88,0.44,0.44,0
0,295,5.9,-0.84,0.84,0
1,295,5.9,0.68,0.68,0
2,295,5.9,-0.6,0.6,0
3,295,5.9,-0.68,0.68,0
4,295,5.9,0.84,0.84,0
5,295,5.9,-0.4,0.4,0
6,295,5.9,-0.48,0.48,0
7,295,5.9,0.2,0.2,0
8,295,5.9,0.56,0.56,0
9,295,5.9,-0.52,0.52,0
10,295,5.9,0.24,0.24,0
11,295,5.9,0.36,0.36,0
12,295,5.9,-0.64,0.64,0
13,295,5.9,-0.92,0.92,0
14,295,5.9,-0.64,0.64,0
15,295,5.9,0.88,0.88,0
16,295,5.9,0.32,0.32,0
17,295,5.9,0.68,0.68,0
18,295,5.9,0.64,0.64,0
19,295,5.9,0.44,0.44,0
0,296,5.92,-0.8,0.8,0
1,296,5.92,0.68,0.68,0
2,296,5.92,-0.6,0.6,0
3,296,5.92,-0.68,0.68,0
4,296,5.92,0.84,0.84,0
5,296,5.92,-0.4,0.4,0
6,296,5.92,-0.48,0.48,0
7,296,5.92,0.24,0.24,0
8,296,5.92,0.6,0.6,0
9,296,5.92,-0.52,0.52,0
10,296,5.92,0.24,0.24,0
11,296,5.92,0.36,0.36,0
12,296,5.92,-0.64,0.64,0
13,296,5.92,-0.92,0.92,0
14,296,5.92,-0.64,0.64,0
15,296,5.92,0.88,0.88,0
16,296,5.92,0.36,0.36,0
17,296,5.92,0.68,0.68,0
18,296,5.92,0.64,0.64,0
19,296,5.92,0.44,0.44,0
0,297,5.94,-0.8,0.8,0
1,297,5.94,0.64,0.64,0
2,297,5.94,-0.6,0.6,0
3,297,5.94,-0.68,0.68,0
4,297,5.94,0.84,0.84,0
5,297,5.94,-0.44,0.44,0
6,297,5.94,-0.52,0.52,0
7,297,5.94,0.24,0.24,0
8,297,5.94,0.56,0.56,0
9,297,5.94,-0.52,0.52,0
10,297,5.94,0.2,0.2,0
11,297,5.94,0.36,0.36,0
12,297,5.94,-0.6,0.6,0
13,297,5.94,-0.92,0.92,0
14,297,5.94,-0.64,0.64,0
15,297,5.94,0.88,0.88,0
16,297,5.94,0.36,0.36,0
17,297,5.94,0.72,0.72,0
18,297,5.94,0.68,0.68,0
19,297,5.94,0.44,0.44,0
0,298,5.96,-0.8,0.8,0
1,298,5.96,0.68,0.68,0
2,298,5.96,-0.6,0.6,0
3,298,5.96,-0.72,0.72,0
4,298,5.96,0.84,0.84,0
5,298,5.96,-0.4,0.4,0
6,298,5.96,-0.52,0.52,0
7,298,5.96,0.24,0.24,0
8,298,5.96,0.56,0.56,0
9,298,5.96,-0.52,0.52,0
10,298,5.96,0.24,0.24,0
11,298,5.96,0.32,0.32,0
12,298,5.96,-0.56,0.56,0
13,298,5.96,-0.92,0.92,0
14,298,5.96,-0.64,0.64,0
15,298,5.96,0.88,0.88,0
16,298,5.96,0.36,0.36,0
17,298,5.96,0.76,0.76,0
18,298,5.96,0.68,0.68,0
19,298,5.96,0.44,0.44,0
0,299,5.98,-0.76,0.76,0
1,299,5.98,0.68,0.68,0
2,299,5.98,-0.64,0.64,0
3,299,5.98,-0.72,0.72,0
4,299,5.98,0.84,0.84,0
5,299,5.98,-0.4,0.4,0
6,299,5.98,-0.52,0.52,0
7,299,5.98,0.28,0.28,0
8,299,5.98,0.56,0.56,0
9,299,5.98,-0.52,0.52,0
10,299,5.98,0.28,0.28,0
11,299,5.98,0.28,0.28,0
12,299,5.98,-0.6,0.6,0
13,299,5.98,-0.92,0.92,0
14,299,5.98,-0.64,0.64,0
15,299,5.98,0.88,0.88,0
16,299,5.98,0.36,0.36,0
17,299,5.98,0.76,0.76,0
18,299,5.98,0.68,0.68,0
19,299,5.98,0.48,0.48,0
0,300,6.0,-0.76,0.76,0
1,300,6.0,0.64,0.64,0
2,300,6.0,-0.64,0.64,0
3,300,6.0,-0.72,0.72,0
4,300,6.0,0.84,0.84,0
5,300,6.0,-0.4,0.4,0
6,300,6.0,-0.52,0.52,0
7,300,6.0,0.24,0.24,0
8,300,6.0,0.52,0.52,0
9,300,6.0,-0.48,0.48,0
10,300,6.0,0.28,0.28,0
11,300,6.0,0.28,0.28,0
12,300,6.0,-0.6,0.6,0
13,300,6.0,-0.92,0.92,0
14,300,6.0,-0.64,0.64,0
15,300,6.0,0.88,0.88,0
16,300,6.0,0.4,0.4,0
17,300,6.0,0.76,0.76,0
18,300,6.0,0.68,0.68,0
19,300,6.0,0.48,0.48,0
0,301,6.02,-0.76,0.76,0
1,301,6.02,0.6,0.6,0
2,301,6.02,-0.6,0.6,0
3,301,6.02,-0.72,0.72,0
4,301,6.02,0.84,0.84,0
5,301,6.02,-0.36,0.36,0
6,301,6.02,-0.48,0.48,0
7,301,6.02,0.24,0.24,0
8,301,6.02,0.52,0.52,0
9,301,6.02,-0.52,0.52,0
10,301,6.02,0.28,0.28,0
11,301,6.02,0.28,0.28,0
12,301,6.02,-0.6,0.6,0
13,301,6.02,-0.92,0.92,0
14,301,6.02,-0.68,0.68,0
15,301,6.02,0.88,0.88,0
16,301,6.02,0.44,0.44,0
17,301,6.02,0.76,0.76,0
18,301,6.02,0.68,0.68,0
19,301,6.02,0.52,0.52,0
0,302,6.04,-0.76,0.76,0
1,302,6.04,0.64,0.64,0
2,302,6.04,-0.6,0.6,0
3,302,6.04,-0.72,0.72,0
4,302,6.04,0.84,0.84,0
5,302,6.04,-0.4,0.4,0
6,302,6.04,-0.48,0.48,0
7,302,6.04,0.2,0.2,0
8,302,6.04,0.56,0.56,0
9,302,6.04,-0.52,0.52,0
10,302,6.04,0.28,0.28,0
11,302,6.04,0.24,0.24,0
12,302,6.04,-0.6,0.6,0
13,302,6.04,-0.92,0.92,0
14,302,6.04,-0.68,0.68,0
15,302,6.04,0.88,0.88,0
16,302,6.04,0.48,0.48,0
17,302,6.04,0.76,0.76,0
18,302,6.04,0.72,0.72,0
19,302,6.04,0.52,0.52,0
0,303,6.06,-0.76,0.76,0
1,303,6.06,0.64,0.64,0
2,303,6.06,-0.64,0.64,0
3,303,6.06,-0.72,0.72,0
4,303,6.06,0.84,0.84,0
5,303,6.06,-0.44,0.44,0
6,303,6.06,-0.48,0.48,0
7,303,6.06,0.16,0.16,0
8,303,6.06,0.56,0.56,0
9,303,6.06,-0.52,0.52,0
10,303,6.06,0.24,0.24,0
11,303,6.06,0.28,0.28,0
12,303,6.06,-0.56,0.56,0
13,303,6.06,-0.92,0.92,0
14,303,6.06,-0.68,0.68,0
15,303,6.06,0.88,0.88,0
16,303,6.06,0.48,0.48,0
17,303,6.06,0.76,0.76,0
18,303,6.06,0.72,0.72,0
19,303,6.06,0.56,0.56,0
0,304,6.08,-0.76,0.76,0
1,304,6.08,0.64,0.64,0
2,304,6.08,-0.64,0.64,0
3,304,6.08,-0.68,0.68,0
4,304,6.08,0.84,0.84,0
5,304,6.08,-0.4,0.4,0
6,304,6.08,-0.48,0.48,0
7,304,6.08,0.2,0.2,0
8,304,6.08,0.56,0.56,0
9,304,6.08,-0.52,0.52,0
10,304,6.08,0.28,0.28,0
11,304,6.08,0.28,0.28,0
12,304,6.08,-0.56,0.56,0
13,304,6.08,-0.92,0.92,0
14,304,6.08,-0.68,0.68,0
15,304,6.08,0.88,0.88,0
16,304,6.08,0.48,0.48,0
17,304,6.08,0.8,0.8,0
18,304,6.08,0.72,0.72,0
19,304,6.08,0.56,0.56,0
0,305,6.1,-0.76,0.76,0
1,305,6.1,0.64,0.64,0
2,305,6.1,-0.64,0.64,0
3,305,6.1,-0.68,0.68,0
4,305,6.1,0.84,0.84,0
5,305,6.1,-0.4,0.4,0
6,305,6.1,-0.44,0.44,0
7,305,6.1,0.24,0.24,0
8,305,6.1,0.56,0.56,0
9,305,6.1,-0.52,0.52,0
10,305,6.1,0.28,0.28,0
11,305,6.1,0.24,0.24,0
12,305,6.1,-0.56,0.56,0
13,305,6.1,-0.92,0.92,0
14,305,6.1,-0.72,0.72,0
15,305,6.1,0.88,0.88,0
16,305,6.1,0.48,0.48,0
17,305,6.1,0.8,0.8,0
18,305,6.1,0.72,0.72,0
19,305,6.1,0.56,0.56,0
0,306,6.12,-0.76,0.76,0
1,306,6.12,0.64,0.64,0
2,306,6.12,-0.64,0.64,0
3,306,6.12,-0.64,0.64,0
4,306,6.12,0.84,0.84,0
5,306,6.12,-0.36,0.36,0
6,306,6.12,-0.44,0.44,0
7,306,6.12,0.24,0.24,0
8,306,6.12,0.6,0.6,0
9,306,6.12,-0.52,0.52,0
10,306,6.12,0.32,0.32,0
11,306,6.12,0.24,0.24,0
12,306,6.12,-0.56,0.56,0
13,306,6.12,-0.92,0.92,0
14,306,6.12,-0.72,0.72,0
15,306,6.12,0.84,0.84,0
16,306,6.12,0.44,0.44,0
17,306,6.12,0.8,0.8,0
18,306,6.12,0.72,0.72,0
19,306,6.12,0.56,0.56,0
0,307,6.14,-0.76,0.76,0
1,307,6.14,0.64,0.64,0
2,307,6.14,-0.64,0.64,0
3,307,6.14,-0.64,0.64,0
4,307,6.14,0.84,0.84,0
5,307,6.14,-0.32,0.32,0
6,307,6.14,-0.4,0.4,0
7,307,6.14,0.28,0.28,0
8,307,6.14,0.6,0.6,0
9,307,6.14,-0.52,0.52,0
10,307,6.14,0.32,0.32,0
11,307,6.14,0.24,0.24,0
12,307,6.14,-0.6,0.6,0
13,307,6.14,-0.88,0.88,0
14,307,6.14,-0.76,0.76,0
15,307,6.14,0.84,0.84,0
16,307,6.14,0.4,0.4,0
17,307,6.14,0.76,0.76,0
18,307,6.14,0.72,0.72,0
19,307,6.14,0.6,0.6,0
0,308,6.16,-0.76,0.76,0
1,308,6.16,0.64,0.64,0
2,308,6.16,-0.64,0.64,0
3,308,6.16,-0.64,0.64,0
4,308,6.16,0.84,0.84,0
5,308,6.16,-0.36,0.36,0
6,308,6.16,-0.4,0.4,0
7,308,6.16,0.28,0.28,0
8,308,6.16,0.56,0.56,0
9,308,6.16,-0.52,0.52,0
10,308,6.16,0.32,0.32,0
11,308,6.16,0.28,0.28,0
12,308,6.16,-0.6,0.6,0
13,308,6.16,-0.88,0.88,0
14,308,6.16,-0.8,0.8,0
15,308,6.16,0.84,0.84,0
16,308,6.16,0.4,0.4,0
17,308,6.16,0.76,0.76,0
18,308,6.16,0.72,0.72,0
19,308,6.16,0.6,0.6,0
0,309,6.18,-0.72,0.72,0
1,309,6.18,0.68,0.68,0
2,309,6.18,-0.68,0.68,0
3,309,6.18,-0.64,0.64,0
4,309,6.18,0.88,0.88,0
5,309,6.18,-0.4,0.4,0
6,309,6.18,-0.36,0.36,0
7,309,6.18,0.28,0.28,0
8,309,6.18,0.56,0.56,0
9,309,6.18,-0.52,0.52,0
10,309,6.18,0.28,0.28,0
11,309,6.18,0.32,0.32,0
12,309,6.18,-0.64,0.64,0
13,309,6.18,-0.88,0.88,0
14,309,6.18,-0.8,0.8,0
15,309,6.18,0.84,0.84,0
16,309,6.18,0.4,0.4,0
17,309,6.18,0.76,0.76,0
18,309,6.18,0.72,0.72,0
19,309,6.18,0.56,0.56,0
0,310,6.2,-0.68,0.68,0
1,310,6.2,0.68,0.68,0
2,310,6.2,-0.72,0.72,0
3,310,6.2,-0.64,0.64,0
4,310,6.2,0.88,0.88,0
5,310,6.2,-0.4,0.4,0
6,310,6.2,-0.36,0.36,0
7,310,6.2,0.28,0.28,0
8,310,6.2,0.6,0.6,0
9,310,6.2,-0.52,0.52,0
10,310,6.2,0.24,0.24,0
11,310,6.2,0.28,0.28,0
12,310,6.2,-0.6,0.6,0
13,310,6.2,-0.88,0.88,0
14,310,6.2,-0.8,0.8,0
15,310,6.2,0.84,0.84,0
16,310,6.2,0.4,0.4,0
17,310,6.2,0.72,0.72,0
18,310,6.2,0.72,0.72,0
19,310,6.2,0.6,0.6,0
0,311,6.22,-0.68,0.68,0
1,311,6.22,0.68,0.68,0
2,311,6.22,-0.72,0.72,0
3,311,6.22,-0.6,0.6,0
4,311,6.22,0.88,0.88,0
5,311,6.22,-0.4,0.4,0
6,311,6.22,-0.36,0.36,0
7,311,6.22,0.32,0.32,0
8,311,6.22,0.6,0.6,0
9,311,6.22,-0.48,0.48,0
10,311,6.22,0.24,0.24,0
11,311,6.22,0.24,0.24,0
12,311,6.22,-0.64,0.64,0
13,311,6.22,-0.88,0.88,0
14,311,6.22,-0.8,0.8,0
15,311,6.22,0.84,0.84,0
16,311,6.22,0.4,0.4,0
17,311,6.22,0.72,0.72,0
18,311,6.22,0.72,0.72,0
19,311,6.22,0.6,0.6,0
0,312,6.24,-0.68,0.68,0
1,312,6.24,0.64,0.64,0
2,312,6.24,-0.72,0.72,0
3,312,6.24,-0.6,0.6,0
4,312,6.24,0.84,0.84,0
5,312,6.24,-0.4,0.4,0
6,312,6.24,-0.36,0.36,0
7,312,6.24,0.32,0.32,0
8,312,6.24,0.56,0.56,0
9,312,6.24,-0.44,0.44,0
10,312,6.24,0.24,0.24,0
11,312,6.24,0.2,0.2,0
12,312,6.24,-0.64,0.64,0
13,312,6.24,-0.88,0.88,0
14,312,6.24,-0.8,0.8,0
15,312,6.24,0.84,0.84,0
16,312,6.24,0.4,0.4,0
17,312,6.24,0.72,0.72,0
18,312,6.24,0.68,0.68,0
19,312,6.24,0.6,0.6,0
0,313,6.26,-0.68,0.68,0
1,313,6.26,0.64,0.64,0
2,313,6.26,-0.72,0.72,0
3,313,6.26,-0.6,0.6,0
4,313,6.26,0.84,0.84,0
5,313,6.26,-0.36,0.36,0
6,313,6.26,-0.4,0.4,0
7,313,6.26,0.36,0.36,0
8,313,6.26,0.56,0.56,0
9,313,6.26,-0.48,0.48,0
10,313,6.26,0.24,0.24,0
11,313,6.26,0.24,0.24,0
12,313,6.26,-0.64,0.64,0
13,313,6.26,-0.88,0.88,0
14,313,6.26,-0.8,0.8,0
15,313,6.26,0.84,0.84,0
16,313,6.26,0.36,0.36,0
17,313,6.26,0.68,0.68,0
18,313,6.26,0.64,0.64,0
19,313,6.26,0.6,0.6,0
0,314,6.28,-0.68,0.68,0
1,314,6.28,0.64,0.64,0
2,314,6.28,-0.68,0.68,0
3,314,6.28,-0.6,0.6,0
4,314,6.28,0.84,0.84,0
5,314,6.28,-0.4,0.4,0
6,314,6.28,-0.36,0.36,0
7,314,6.28,0.32,0.32,0
8,314,6.28,0.56,0.56,0
9,314,6.28,-0.44,0.44,0
10,314,6.28,0.2,0.2,0
11,314,6.28,0.24,0.24,0
12,314,6.28,-0.64,0.64,0
13,314,6.28,-0.88,0.88,0
14,314,6.28,-0.76,0.76,0
15,314,6.28,0.84,0.84,0
16,314,6.28,0.36,0.36,0
17,314,6.28,0.68,0.68,0
18,314,6.28,0.6,0.6,0
19,314,6.28,0.6,0.6,0
0,315,6.3,-0.68,0.68,0
1,315,6.3,0.64,0.64,0
2,315,6.3,-0.72,0.72,0
3,315,6.3,-0.64,0.64,0
4,315,6.3,0.84,0.84,0
5,315,6.3,-0.4,0.4,0
6,315,6.3,-0.36,0.36,0
7,315,6.3,0.32,0.32,0
8,315,6.3,0.56,0.56,0
9,315,6.3,-0.44,0.44,0
10,315,6.3,0.2,0.2,0
11,315,6.3,0.2,0.2,0
12,315,6.3,-0.64,0.64,0
13,315,6.3,-0.88,0.88,0
14,315,6.3,-0.8,0.8,0
15,315,6.3,0.84,0.84,0
16,315,6.3,0.36,0.36,0
17,315,6.3,0.68,0.68,0
18,315,6.3,0.6,0.6,0
19,315,6.3,0.6,0.6,0
0,316,6.32,-0.68,0.68,0
1,316,6.32,0.6,0.6,0
2,316,6.32,-0.72,0.72,0
3,316,6.32,-0.64,0.64,0
4,316,6.32,0.84,0.84,0
5,316,6.32,-0.4,0.4,0
6,316,6.32,-0.36,0.36,0
7,316,6.32,0.32,0.32,0
8,316,6.32,0.56,0.56,0
9,316,6.32,-0.48,0.48,0
10,316,6.32,0.24,0.24,0
11,316,6.32,0.2,0.2,0
12,316,6.32,-0.64,0.64,0
13,316,6.32,-0.88,0.88,0
14,316,6.32,-0.8,0.8,0
15,316,6.32,0.84,0.84,0
16,316,6.32,0.32,0.32,0
17,316,6.32,0.68,0.68,0
18,316,6.32,0.64,0.64,0
19,316,6.32,0.6,0.6,0
0,317,6.34,-0.68,0.68,0
1,317,6.34,0.6,0.6,0
2,317,6.34,-0.68,0.68,0
3,317,6.34,-0.6,0.6,0
4,317,6.34,0.84,0.84,0
5,317,6.34,-0.4,0.4,0
6,317,6.34,-0.36,0.36,0
7,317,6.34,0.32,0.32,0
8,317,6.34,0.52,0.52,0
9,317,6.34,-0.48,0.48,0
10,317,6.34,0.24,0.24,0
11,317,6.34,0.16,0.16,0
12,317,6.34,-0.64,0.64,0
13,317,6.34,-0.88,0.88,0
14,317,6.34,-0.8,0.8,0
15,317,6.34,0.84,0.84,0
16,317,6.34,0.36,0.36,0
17,317,6.34,0.68,0.68,0
18,317,6.34,0.68,0.68,0
19,317,6.34,0.64,0.64,0
0,318,6.36,-0.64,0.64,0
1,318,6.36,0.64,0.64,0
2,318,6.36,-0.68,0.68,0
3,318,6.36,-0.6,0.6,0
4,318,6.36,0.84,0.84,0
5,318,6.36,-0.4,0.4,0
6,318,6.36,-0.32,0.32,0
7,318,6.36,0.32,0.32,0
8,318,6.36,0.52,0.52,0
9,318,6.36,-0.48,0.48,0
10,318,6.36,0.28,0.28,0
11,318,6.36,0.2,0.2,0
12,318,6.36,-0.68,0.68,0
13,318,6.36,-0.92,0.92,0
14,318,6.36,-0.8,0.8,0
15,318,6.36,0.84,0.84,0
16,318,6.36,0.36,0.36,0
17,318,6.36,0.68,0.68,0
18,318,6.36,0.68,0.68,0
19,318,6.36,0.64,0.64,0
0,319,6.38,-0.64,0.64,0
1,319,6.38,0.64,0.64,0
2,319,6.38,-0.68,0.68,0
3,319,6.38,-0.6,0.6,0
4,319,6.38,0.84,0.84,0
5,319,6.38,-0.4,0.4,0
6,319,6.38,-0.32,0.32,0
7,319,6.38,0.32,0.32,0
8,319,6.38,0.52,0.52,0
9,319,6.38,-0.48,0.48,0
10,319,6.38,0.32,0.32,0
11,319,6.38,0.2,0.2,0
12,319,6.38,-0.64,0.64,0
13,319,6.38,-0.92,0.92,0
14,319,6.38,-0.8,0.8,0
15,319,6.38,0.8,0.8,0
16,319,6.38,0.36,0.36,0
17,319,6.38,0.68,0.68,0
18,319,6.38,0.68,0.68,0
19,319,6.38,0.6,0.6,0
0,320,6.4,-0.64,0.64,0
1,320,6.4,0.6,0.6,0
2,320,6.4,-0.68,0.68,0
3,320,6.4,-0.6,0.6,0
4,320,6.4,0.8,0.8,0
5,320,6.4,-0.4,0.4,0
6,320,6.4,-0.32,0.32,0
7,320,6.4,0.28,0.28,0
8,320,6.4,0.52,0.52,0
9,320,6.4,-0.52,0.52,0
10,320,6.4,0.36,0.36,0
11,320,6.4,0.2,0.2,0
12,320,6.4,-0.64,0.64,0
13,320,6.4,-0.92,0.92,0
14,320,6.4,-0.8,0.8,0
15,320,6.4,0.8,0.8,0
16,320,6.4,0.36,0.36,0
17,320,6.4,0.64,0.64,0
18,320,6.4,0.68,0.68,0
19,320,6.4,0.6,0.6,0
0,321,6.42,-0.64,0.64,0
1,321,6.42,0.64,0.64,0
2,321,6.42,-0.68,0.68,0
3,321,6.42,-0.6,0.6,0
4,321,6.42,0.8,0.8,0
5,321,6.42,-0.4,0.4,0
6,321,6.42,-0.28,0.28,0
7,321,6.42,0.28,0.28,0
8,321,6.42,0.52,0.52,0
9,321,6.42,-0.48,0.48,0
10,321,6.42,0.36,0.36,0
11,321,6.42,0.2,0.2,0
12,321,6.42,-0.64,0.64,0
13,321,6.42,-0.92,0.92,0
14,321,6.42,-0.8,0.8,0
15,321,6.42,0.84,0.84,0
16,321,6.42,0.36,0.36,0
17,321,6.42,0.64,0.64,0
18,321,6.42,0.64,0.64,0
19,321,6.42,0.6,0.6,0
0,322,6.44,-0.64,0.64,0
1,322,6.44,0.64,0.64,0
2,322,6.44,-0.68,0.68,0
3,322,6.44,-0.6,0.6,0
4,322,6.44,0.76,0.76,0
5,322,6.44,-0.4,0.4,0
6,322,6.44,-0.28,0.28,0
7,322,6.44,0.28,0.28,0
8,322,6.44,0.48,0.48,0
9,322,6.44,-0.48,0.48,0
10,322,6.44,0.4,0.4,0
11,322,6.44,0.24,0.24,0
12,322,6.44,-0.64,0.64,0
13,322,6.44,-0.92,0.92,0
14,322,6.44,-0.8,0.8,0
15,322,6.44,0.84,0.84,0
16,322,6.44,0.4,0.4,0
17,322,6.44,0.64,0.64,0
18,322,6.44,0.64,0.64,0
19,322,6.44,0.64,0.64,0
0,323,6.46,-0.6,0.6,0
1,323,6.46,0.64,0.64,0
2,323,6.46,-0.68,0.68,0
3,323,6.46,-0.56,0.56,0
4,323,6.46,0.8,0.8,0
5,323,6.46,-0.36,0.36,0
6,323,6.46,-0.32,0.32,0
7,323,6.46,0.28,0.28,0
8,323,6.46,0.48,0.48,0
9,323,6.46,-0.52,0.52,0
10,323,6.46,0.4,0.4,0
11,323,6.46,0.24,0.24,0
12,323,6.46,-0.64,0.64,0
13,323,6.46,-0.92,0.92,0
14,323,6.46,-0.8,0.8,0
15,323,6.46,0.8,0.8,0
16,323,6.46,0.44,0.44,0
17,323,6.46,0.6,0.6,0
18,323,6.46,0.64,0.64,0
19,323,6.46,0.64,0.64,0
0,324,6.48,-0.6,0.6,0
1,324,6.48,0.64,0.64,0
2,324,6.48,-0.64,0.64,0
3,324,6.48,-0.56,0.56,0
4,324,6.48,0.8,0.8,0
5,324,6.48,-0.32,0.32,0
6,324,6.48,-0.32,0.32,0
7,324,6.48,0.32,0.32,0
8,324,6.48,0.48,0.48,0
9,324,6.48,-0.52,0.52,0
10,324,6.48,0.36,0.36,0
11,324,6.48,0.24,0.24,0
12,324,6.48,-0.68,0.68,0
13,324,6.48,-0.92,0.92,0
14,324,6.48,-0.76,0.76,0
15,324,6.48,0.8,0.8,0
16,324,6.48,0.4,0.4,0
17,324,6.48,0.6,0.6,0
18,324,6.48,0.64,0.64,0
19,324,6.48,0.64,0.64,0
0,325,6.5,-0.64,0.64,0
1,325,6.5,0.64,0.64,0
2,325,6.5,-0.64,0.64,0
3,325,6.5,-0.56,0.56,0
4,325,6.5,0.76,0.76,0
5,325,6.5,-0.32,0.32,0
6,325,6.5,-0.36,0.36,0
7,325,6.5,0.28,0.28,0
8,325,6.5,0.48,0.48,0
9,325,6.5,-0.56,0.56,0
10,325,6.5,0.4,0.4,0
11,325,6.5,0.24,0.24,0
12,325,6.5,-0.68,0.68,0
13,325,6.5,-0.92,0.92,0
14,325,6.5,-0.76,0.76,0
15,325,6.5,0.8,0.8,0
16,325,6.5,0.44,0.44,0
17,325,6.5,0.64,0.64,0
18,325,6.5,0.64,0.64,0
19,325,6.5,0.64,0.64,0
0,326,6.52,-0.64,0.64,0
1,326,6.52,0.64,0.64,0
2,326,6.52,-0.64,0.64,0
3,326,6.52,-0.56,0.56,0
4,326,6.52,0.8,0.8,0
5,326,6.52,-0.36,0.36,0
6,326,6.52,-0.36,0.36,0
7,326,6.52,0.28,0.28,0
8,326,6.52,0.48,0.48,0
9,326,6.52,-0.56,0.56,0
10,326,6.52,0.4,0.4,0
11,326,6.52,0.2,0.2,0
12,326,6.52,-0.68,0.68,0
13,326,6.52,-0.92,0.92,0
14,326,6.52,-0.8,0.8,0
15,326,6.52,0.8,0.8,0
16,326,6.52,0.44,0.44,0
17,326,6.52,0.64,0.64,0
18,326,6.52,0.6,0.6,0
19,326,6.52,0.64,0.64,0
0,327,6.54,-0.64,0.64,0
1,327,6.54,0.64,0.64,0
2,327,6.54,-0.64,0.64,0
3,327,6.54,-0.52,0.52,0
4,327,6.54,0.8,0.8,0
5,327,6.54,-0.36,0.36,0
6,327,6.54,-0.32,0.32,0
7,327,6.54,0.28,0.28,0
8,327,6.54,0.44,0.44,0
9,327,6.54,-0.56,0.56,0
10,327,6.54,0.4,0.4,0
11,327,6.54,0.2,0.2,0
12,327,6.54,-0.68,0.68,0
13,327,6.54,-0.92,0.92,0
14,327,6.54,-0.8,0.8,0
15,327,6.54,0.84,0.84,0
16,327,6.54,0.44,0.44,0
