model_label,q,n_display,rel,leader_share,n_valid,k_leader,p_leader,rest_share,lead,beta_eff,beta_eff_ci_lo,beta_eff_ci_hi,at_boundary
gemma4_E4B_it,10,399,0.06,0.1528822055137844,150,53,0.35333333333333333,0.09412419938735729,0.058758006126427106,13.59009570370773,10.75238381093324,16.42780759648222,False
gemma4_E4B_it,10,399,0.1,0.18796992481203,150,106,0.7066666666666667,0.09022556390977444,0.09774436090225556,15.703618832719094,13.913969146477747,17.49326851896044,False
gemma4_E4B_it,10,399,0.15,0.2305764411027568,150,126,0.84,0.08549150654413813,0.14508493455861865,13.229470653281803,11.738517745890979,14.720423560672625,False
gemma4_E4B_it,10,399,0.2,0.2756892230576441,150,145,0.9666666666666667,0.08047897521581732,0.19521024784182678,14.017329090590765,11.836613165578587,16.19804501560294,False
gemma4_E4B_it,10,399,0.25,0.3208020050125313,150,148,0.9866666666666667,0.07546644388749651,0.2453355611250348,12.801892181670835,10.254353336568238,15.34943102677343,False
gemma4_E4B_it,10,399,0.4,0.4511278195488721,150,150,1.0,0.060985797827903095,0.390142021720969,10.130073668068366,6.571806388467247,13.688340947669486,True
gemma4_E4B_it,10,399,0.6,0.6265664160401002,150,150,1.0,0.041492620439988866,0.5850737956001113,6.754989628255013,4.382246906350601,9.127732350159423,True
gemma4_E4B_it,10,399,0.8,0.8020050125313283,150,150,1.0,0.021999443052074637,0.7800055694792536,5.066845129940657,3.287076312118034,6.846613947763281,True
gemma4_E4B_it,10,399,1.0,0.9774436090225564,150,150,1.0,0.002506265664160395,0.9749373433583961,4.053765555259576,2.6298488289753243,5.477682281543829,True
gemma4_E4B_it,10,799,0.03,0.1264080100125156,150,28,0.18666666666666668,0.09706577666527605,0.029342233347239538,12.593070641222475,5.647132545332344,19.539008737112606,False
gemma4_E4B_it,10,799,0.06,0.1539424280350438,150,64,0.4266666666666667,0.09400639688499514,0.059936031150048655,15.881476890204194,13.191561269862875,18.571392510545515,False
gemma4_E4B_it,10,799,0.1,0.1889862327909887,150,87,0.58,0.09011264080100126,0.09887359198998744,12.732537647950087,11.098570395726593,14.366504900173581,False
gemma4_E4B_it,10,799,0.15,0.2327909887359199,150,125,0.8333333333333334,0.0852454456960089,0.14754554303991102,12.846378838831662,11.40361083954546,14.289146838117865,False
gemma4_E4B_it,10,799,0.2,0.2778473091364205,150,140,0.9333333333333333,0.08023918787373106,0.1976081212626894,12.122621222074102,10.53598652078376,13.709255923364443,False
gemma4_E4B_it,10,799,0.25,0.3229036295369211,150,148,0.9866666666666667,0.0752329300514532,0.24767069948546788,12.681190824660689,10.1576711941614,15.204710455159978,False
gemma4_E4B_it,10,799,0.4,0.4555694618272841,150,148,0.9866666666666667,0.06049228201919066,0.3950771798080934,7.9497363107077375,6.367762195283861,9.531710426131614,False
gemma4_E4B_it,10,799,0.6,0.6332916145181476,150,150,1.0,0.040745376164650265,0.5925462383534974,6.669804253629886,4.326983558076043,9.012624949183728,True
gemma4_E4B_it,10,799,0.8,0.8110137672090113,150,150,1.0,0.020998470310109856,0.7900152968989015,5.00264670387554,3.245428083253304,6.759865324497775,True
gemma4_E4B_it,10,799,1.0,0.9887359198998747,150,150,1.0,0.0012515644555694723,0.9874843554443052,4.002258262880854,2.5964338742377167,5.4080826515239915,True
gemma4_E4B_it,25,49,0.03,0.0612244897959183,150,32,0.21333333333333335,0.0391156462585034,0.022108843537414893,42.616000152145126,33.83896844112373,51.39303186316652,False
gemma4_E4B_it,25,49,0.1,0.0816326530612244,150,60,0.4,0.03826530612244899,0.04336734693877541,31.998122326885763,28.245371597370966,35.750873056400565,False
gemma4_E4B_it,25,49,0.15,0.1020408163265306,150,95,0.6333333333333333,0.03741496598639456,0.06462585034013604,28.787219336373134,26.22769006006332,31.34674861268295,False
gemma4_E4B_it,25,49,0.2,0.1428571428571428,150,138,0.92,0.03571428571428572,0.10714285714285707,26.05491238777974,23.353621007580617,28.756203767978867,False
gemma4_E4B_it,25,49,0.25,0.1632653061224489,150,140,0.9333333333333333,0.034863945578231297,0.1284013605442176,22.47595367173155,20.034142298991448,24.91776504447165,False
gemma4_E4B_it,25,49,0.4,0.2244897959183673,150,150,1.0,0.03231292517006803,0.19217687074829926,23.117152601402346,15.893444644863882,30.34086055794081,True
gemma4_E4B_it,25,49,0.6,0.3265306122448979,150,150,1.0,0.028061224489795922,0.29846938775510196,14.884548398623732,10.233386010653097,19.535710786594368,True
gemma4_E4B_it,25,49,0.8,0.4081632653061224,150,150,1.0,0.02465986394557823,0.38350340136054417,11.584205072986538,7.964342549310946,15.204067596662131,True
gemma4_E4B_it,25,49,1.0,0.5102040816326531,150,150,1.0,0.02040816326530612,0.4897959183673469,9.070271680411334,6.23596960024173,11.90457376058094,True
gemma4_E4B_it,25,99,0.03,0.0606060606060606,150,26,0.17333333333333334,0.039141414141414144,0.021464646464646457,37.99020985790605,28.222714873979044,47.75770484183305,False
gemma4_E4B_it,25,99,0.06,0.0808080808080808,150,62,0.41333333333333333,0.0382996632996633,0.0425084175084175,33.29008701060183,29.480937950634367,37.0992360705693,False
gemma4_E4B_it,25,99,0.1,0.1111111111111111,150,114,0.76,0.037037037037037035,0.07407407407407407,29.168885651088114,26.654110604781042,31.683660697395187,False
gemma4_E4B_it,25,99,0.15,0.1515151515151515,150,144,0.96,0.03535353535353535,0.11616161616161613,27.02928630169067,23.6466032948124,30.411969308568942,False
gemma4_E4B_it,25,99,0.2,0.1818181818181818,150,149,0.9933333333333333,0.034090909090909095,0.1477272727272727,26.331918851007906,20.88830082758246,31.775536874433357,False
gemma4_E4B_it,25,99,0.25,0.2222222222222222,150,150,1.0,0.032407407407407406,0.1898148148148148,23.404822494401373,16.091222701669054,30.718422287133695,True
gemma4_E4B_it,25,99,0.4,0.3232323232323232,150,150,1.0,0.0281986531986532,0.29503367003367,15.057881519222569,10.352555547008194,19.763207491436944,True
gemma4_E4B_it,25,99,0.6,0.4747474747474747,150,150,1.0,0.021885521885521887,0.4528619528619528,9.81001388938199,6.744555240197717,12.87547253856626,True
gemma4_E4B_it,25,99,0.8,0.6161616161616161,150,150,1.0,0.015993265993265993,0.6001683501683501,7.402226469126942,5.0891594940061315,9.715293444247752,True
gemma4_E4B_it,25,99,1.0,0.7575757575757576,150,150,1.0,0.010101010101010102,0.7474747474747475,5.9434543609093575,4.086228287417084,7.80068043440163,True
gemma4_E4B_it,25,199,0.03,0.0653266331658291,150,29,0.19333333333333333,0.038944723618090454,0.02638190954773864,33.404136795401044,25.77967530227085,41.028598288531235,False
gemma4_E4B_it,25,199,0.06,0.0904522613065326,150,81,0.54,0.03789782244556114,0.052554438860971456,31.75117240669865,28.706546494062327,34.79579831933497,False
gemma4_E4B_it,25,199,0.1,0.1256281407035175,150,125,0.8333333333333334,0.036432160804020106,0.08919597989949739,26.748297076459902,24.361709831438915,29.13488432148089,False
gemma4_E4B_it,25,199,0.15,0.1658291457286432,150,147,0.98,0.0347571189279732,0.13107202680067,26.394339076463734,22.350680287644664,30.437997865282803,False
gemma4_E4B_it,25,199,0.2,0.2060301507537688,150,150,1.0,0.033082077051926305,0.17294807370184248,25.68737513207168,17.660517355786634,33.71423290835673,True
gemma4_E4B_it,25,199,0.25,0.2512562814070351,150,149,0.9933333333333333,0.031197654941373536,0.22005862646566157,17.676846484099332,14.022498289323371,21.3311946788753,False
gemma4_E4B_it,25,199,0.4,0.3768844221105528,150,149,0.9933333333333333,0.02596314907872697,0.3509212730318258,11.084943708107634,8.793344690977838,13.376542725237428,False
gemma4_E4B_it,25,199,0.6,0.542713567839196,150,150,1.0,0.0190536013400335,0.5236599664991625,8.483715257533467,5.832701853610458,11.134728661456474,True
gemma4_E4B_it,25,199,0.8,0.7135678391959799,150,150,1.0,0.011934673366834172,0.7016331658291457,6.331773159979469,4.353204218406373,8.310342101552564,True
gemma4_E4B_it,25,199,1.0,0.8793969849246231,150,150,1.0,0.005025125628140702,0.8743718592964824,5.080884065874329,3.493196201120631,6.668571930628028,True
gemma4_E4B_it,25,399,0.03,0.0676691729323308,150,30,0.2,0.03884711779448622,0.028822055137844575,31.29774668048744,24.405732512775373,38.189760848199505,False
gemma4_E4B_it,25,399,0.06,0.0952380952380952,150,80,0.5333333333333333,0.037698412698412696,0.05753968253968251,28.768826649947208,25.9906836967194,31.546969603175015,False
gemma4_E4B_it,25,399,0.1,0.1303258145363408,150,126,0.84,0.03623642439431913,0.09408939014202167,25.611936764017383,23.31290172221015,27.910971805824612,False
gemma4_E4B_it,25,399,0.15,0.175438596491228,150,148,0.9866666666666667,0.034356725146198835,0.14108187134502917,25.73806254297472,21.307997460250046,30.168127625699395,False
gemma4_E4B_it,25,399,0.2,0.2205513784461152,150,150,1.0,0.032477025898078535,0.18807435254803667,23.62141348546562,16.240132776642863,31.002694194288377,True
gemma4_E4B_it,25,399,0.25,0.2656641604010025,150,149,0.9933333333333333,0.03059732664995823,0.23506683375104426,16.54824075120286,13.127210095634693,19.96927140677103,False
gemma4_E4B_it,25,399,0.4,0.4010025062656641,150,150,1.0,0.02495822890559733,0.37604427736006674,11.813986583538897,8.122321335943846,15.50565183113395,True
gemma4_E4B_it,25,399,0.6,0.5789473684210527,150,150,1.0,0.017543859649122806,0.5614035087719298,7.913349272195603,5.440565314496611,10.386133229894595,True
gemma4_E4B_it,25,399,0.8,0.7593984962406015,150,150,1.0,0.010025062656641603,0.7493734335839599,5.928395441377307,4.075875018218197,7.780915864536419,True
gemma4_E4B_it,25,399,1.0,0.9398496240601504,150,150,1.0,0.002506265664160401,0.93734335839599,4.7395460881599325,3.25852040226535,6.220571774054516,True
gemma4_E4B_it,25,799,0.03,0.0675844806007509,150,32,0.21333333333333335,0.03885064664163538,0.028733833959115516,32.79028064597434,26.036917307896708,39.54364398405198,False
gemma4_E4B_it,25,799,0.06,0.0963704630788485,150,83,0.5533333333333333,0.03765123070504798,0.05871923237380052,28.872762187531375,26.141024113866457,31.60450026119629,False
gemma4_E4B_it,25,799,0.1,0.1326658322903629,150,138,0.92,0.036138923654568215,0.09652690863579469,28.920409814081054,25.922032671993858,31.918786956168248,False
gemma4_E4B_it,25,799,0.15,0.178973717146433,150,148,0.9866666666666667,0.03420942845223196,0.14476428869420105,25.0833548875354,20.765978843424705,29.4007309316461,False
gemma4_E4B_it,25,799,0.2,0.2265331664580726,150,148,0.9866666666666667,0.032227784730913644,0.19430538172715894,18.687974548523417,15.471378762572993,21.904570334473846,False
gemma4_E4B_it,25,799,0.25,0.2728410513141426,150,149,0.9933333333333333,0.030298289528577393,0.24254276178556522,16.038172109932518,12.722588340499541,19.353755879365494,False
gemma4_E4B_it,25,799,0.4,0.4117647058823529,150,150,1.0,0.024509803921568627,0.38725490196078427,11.471984021517411,7.887188623813875,15.056779419220947,True
gemma4_E4B_it,25,799,0.6,0.5982478097622027,150,150,1.0,0.016739674593241553,0.5815081351689612,7.639759065894385,5.252467287278436,10.027050844510335,True
gemma4_E4B_it,25,799,0.8,0.7834793491864831,150,150,1.0,0.009021693783896537,0.7744576554025866,5.736378246837807,3.94385985593171,7.528896637743904,True
gemma4_E4B_it,25,799,1.0,0.9699624530663328,150,150,1.0,0.0012515644555694677,0.9687108886107633,4.586076299730205,3.1530072523924333,6.019145347067978,True
gemma4_E4B_it,50,99,0.03,0.0303030303030303,150,7,0.04666666666666667,0.019789734075448363,0.010513296227581938,44.72376042187795,9.808196105659881,79.63932473809602,False
gemma4_E4B_it,50,99,0.06,0.0505050505050505,150,44,0.29333333333333333,0.01937744794887652,0.031127602556173976,48.496579469698155,42.87686736675347,54.11629157264284,False
gemma4_E4B_it,50,99,0.1,0.0707070707070707,150,106,0.7066666666666667,0.01896516182230468,0.05174190888476603,46.04078392912442,42.660000950858894,49.42156690738995,False
gemma4_E4B_it,50,99,0.15,0.0909090909090909,150,143,0.9533333333333334,0.01855287569573284,0.07235621521335805,47.288628161307344,42.21542650852352,52.36182981409116,False
gemma4_E4B_it,50,99,0.2,0.1212121212121212,150,146,0.9733333333333334,0.017934446505875078,0.10327767470624613,35.70359397985872,31.162264320729054,40.244923638988375,False
gemma4_E4B_it,50,99,0.25,0.1414141414141414,150,150,1.0,0.017522160379303237,0.12389198103483817,38.73911161433563,27.533950645145975,49.944272583525276,True
gemma4_E4B_it,50,99,0.4,0.2121212121212121,150,149,0.9933333333333333,0.016079158936301793,0.1960420531849103,21.6628306142607,17.560798263012263,25.764862965509135,False
gemma4_E4B_it,50,99,0.6,0.3131313131313131,150,150,1.0,0.014017728303442589,0.2991135848278705,16.045627898150045,11.404482658671766,20.68677313762832,True
gemma4_E4B_it,50,99,0.8,0.404040404040404,150,150,1.0,0.012162440733869307,0.3918779633065347,12.247346701849402,8.704841839943573,15.789851563755231,True
gemma4_E4B_it,50,99,1.0,0.5050505050505051,150,150,1.0,0.0101010101010101,0.494949494949495,9.696878833909084,6.892088437206468,12.501669230611698,True
gemma4_E4B_it,50,199,0.03,0.0402010050251256,150,33,0.22,0.019587734591323968,0.020613270433801633,63.96188833367754,54.650245454421054,73.27353121293403,False
gemma4_E4B_it,50,199,0.06,0.0653266331658291,150,104,0.6933333333333334,0.01907496667008512,0.04625166649574397,50.8257908647985,47.09068821125099,54.56089351834601,False
gemma4_E4B_it,50,199,0.1,0.0954773869346733,150,140,0.9333333333333333,0.0184596451645985,0.0770177417700748,42.10492531112452,38.034020409911285,46.17583021233776,False
gemma4_E4B_it,50,199,0.15,0.1306532663316583,150,150,1.0,0.017741770074864115,0.11291149625679418,42.506435930264736,30.211588759610756,54.80128310091872,True
gemma4_E4B_it,50,199,0.2,0.1658291457286432,150,150,1.0,0.017023894985129732,0.14880525074351347,32.25333284577635,22.924162111875567,41.58250357967713,True
gemma4_E4B_it,50,199,0.25,0.2010050251256281,150,150,1.0,0.016306019895395346,0.18469900523023275,25.98533368085591,18.469161146214024,33.50150621549779,True
gemma4_E4B_it,50,199,0.4,0.3115577889447236,150,150,1.0,0.014049841041944415,0.2975079479027792,16.132225425446908,11.466032135240072,20.798418715653746,True
gemma4_E4B_it,50,199,0.6,0.4623115577889447,150,150,1.0,0.010973233514511332,0.4513383242744334,10.633852751470457,7.558045722411144,13.709659780529769,True
gemma4_E4B_it,50,199,0.8,0.6080402010050251,150,150,1.0,0.007999179571326018,0.6000410214336991,7.998561948251834,5.685004140203631,10.312119756300037,True
gemma4_E4B_it,50,199,1.0,0.7537688442211056,150,150,1.0,0.005025125628140703,0.7487437185929648,6.4100241007014755,4.555945654613264,8.264102546789687,True
gemma4_E4B_it,50,399,0.03,0.0451127819548872,150,43,0.2866666666666667,0.019487494245818627,0.025625287709068575,58.28403611602068,51.411817943789465,65.15625428825189,False
gemma4_E4B_it,50,399,0.06,0.0726817042606516,150,124,0.8266666666666667,0.01892486317835405,0.05375684108229754,50.588735977775876,46.68865884425841,54.48881311129334,False
gemma4_E4B_it,50,399,0.1,0.1052631578947368,150,145,0.9666666666666667,0.018259935553168637,0.08700322234156815,41.18955654507639,36.296656204868455,46.08245688528432,False
gemma4_E4B_it,50,399,0.15,0.1478696741854636,150,150,1.0,0.017390414812541558,0.13047925937292204,36.78335778801766,26.143892198168917,47.42282337786641,True
gemma4_E4B_it,50,399,0.2,0.1904761904761904,150,150,1.0,0.01652089407191448,0.17395529640427593,27.590222204420186,19.60984092841191,35.57060348042846,True
gemma4_E4B_it,50,399,0.25,0.2355889724310776,150,150,1.0,0.015600225052426989,0.2199887473786506,21.81686717443224,15.506409904098794,28.127324444765684,True
gemma4_E4B_it,50,399,0.4,0.3634085213032581,150,150,1.0,0.012991662830545753,0.35041685847271237,13.696445149209316,9.734793314483854,17.658096983934776,True
gemma4_E4B_it,50,399,0.6,0.5338345864661654,150,150,1.0,0.00951357986803744,0.524321006598128,9.153677272191299,6.506006145500817,11.801348398881782,True
gemma4_E4B_it,50,399,0.8,0.706766917293233,150,150,1.0,0.005984348626668713,0.7007825686665643,6.84872240838136,4.867751915738186,8.829692901024535,True
gemma4_E4B_it,50,399,1.0,0.8771929824561403,150,150,1.0,0.002506265664160402,0.8746867167919798,5.487067757279283,3.8999514062060046,7.074184108352562,True
gemma4_E4B_it,50,799,0.03,0.0475594493116395,150,49,0.32666666666666666,0.019437562258946134,0.02812188705269337,56.42818640258114,50.38682983375701,62.46954297140527,False
gemma4_E4B_it,50,799,0.06,0.0750938673341677,150,115,0.7666666666666667,0.01887563536052719,0.05621823197364051,45.10599100634334,41.760713136896605,48.45126887579007,False
gemma4_E4B_it,50,799,0.1,0.1113892365456821,150,146,0.9733333333333334,0.01813491353988404,0.09325432300579806,39.5411606244407,34.511710491171705,44.57061075770969,False
gemma4_E4B_it,50,799,0.15,0.1576971214017521,150,150,1.0,0.017189854665270368,0.14050726673648173,34.1581285644894,24.278001916728567,44.03825521225024,True
gemma4_E4B_it,50,799,0.2,0.2040050062578222,150,150,1.0,0.01624479579065669,0.1877602104671655,25.5616739536466,18.168043605485487,32.955304301807715,True
gemma4_E4B_it,50,799,0.25,0.2503128911138924,150,150,1.0,0.015299736916043014,0.23501315419784935,20.422113382594944,14.515084071723045,26.329142693466842,True
gemma4_E4B_it,50,799,0.4,0.3879849812265332,150,150,1.0,0.012490102423948301,0.37549487880258486,12.781706362373722,9.08463972137431,16.47877300337313,True
gemma4_E4B_it,50,799,0.6,0.5707133917396746,150,150,1.0,0.008760951188986232,0.5619524405506884,8.540696569849374,6.0703281007192285,11.01106503897952,True
gemma4_E4B_it,50,799,0.8,0.7546933667083855,150,150,1.0,0.0050062578222778474,0.7496871088861077,6.401957862875407,4.550212549620924,8.253703176129891,True
gemma4_E4B_it,50,799,1.0,0.9386733416770964,150,150,1.0,0.0012515644555694619,0.9374217772215269,5.119856822246154,3.6389550296701385,6.600758614822169,True
gemma4_E4B_it,100,199,0.03,0.0251256281407035,150,22,0.14666666666666667,0.009847215877366632,0.01527841226333687,93.35741848828232,78.69878447321581,108.01605250334885,False
gemma4_E4B_it,100,199,0.06,0.0402010050251256,150,90,0.6,0.00969493934318055,0.03050606568194505,81.91528838741121,76.58038730385614,87.25018947096629,False
gemma4_E4B_it,100,199,0.1,0.0603015075376884,149,136,0.912751677852349,0.009491903964265774,0.050809603573422624,67.98670225139324,62.48378871846061,73.48961578432588,False
